id,condition,trial,gambleid,gambletype,gamblep,gamblex,samplesizecat,samplesize,value,confidence
s65,experience,66,3,$-bet,0.1428571,28,xs,7,12,2
s65,experience,67,5,p-bet,0.8333333,2.4,m,18,2.2,5
s65,experience,68,3,$-bet,0.1428571,28,s,14,10,2
s65,experience,70,6,p-bet,0.8571429,4.7,xs,7,2,3
s65,experience,71,3,$-bet,0.1428571,28,l,42,2,2
s65,experience,72,1,$-bet,0.2,16,s,10,4,3
s65,experience,73,2,$-bet,0.16666667,12,s,12,4,3
s65,experience,74,6,p-bet,0.8571429,4.7,s,14,4.3,5
s65,experience,75,2,$-bet,0.16666667,12,l,36,2,4
s65,experience,76,2,$-bet,0.16666667,12,xs,6,3,3
s65,experience,77,5,p-bet,0.8333333,2.4,m,18,2,4
s65,experience,78,4,p-bet,0.8,4,xs,5,2.5,4
s65,experience,79,6,p-bet,0.8571429,4.7,l,42,2.6,5
s65,experience,81,6,p-bet,0.8571429,4.7,l,42,4,5
s65,experience,82,4,p-bet,0.8,4,m,15,2.5,4
s65,experience,84,3,$-bet,0.1428571,28,l,42,2.5,4
s65,experience,85,2,$-bet,0.16666667,12,xs,6,1,2
s65,experience,86,3,$-bet,0.1428571,28,s,14,2.5,3
s65,experience,87,4,p-bet,0.8,4,s,10,1.6,3
s65,experience,88,4,p-bet,0.8,4,l,30,3.8,5
s65,experience,89,2,$-bet,0.16666667,12,s,12,2,4
s65,experience,90,4,p-bet,0.8,4,m,15,2,4
s65,description,1,1,$-bet,0.2,16,--,,3,3
s65,description,2,5,p-bet,0.833,2.4,--,,2,3
s65,description,3,2,$-bet,0.167,12,--,,2,4
s65,description,4,6,p-bet,0.857,4.7,--,,4,4
s65,description,5,6,p-bet,0.857,4.7,--,,4,4
s65,description,6,4,p-bet,0.8,4,--,,3.6,4
s65,description,7,1,$-bet,0.2,16,--,,3,4
s65,description,8,6,p-bet,0.857,4.7,--,,3.6,3
s65,description,9,1,$-bet,0.2,16,--,,2,3
s65,description,10,5,p-bet,0.833,2.4,--,,2.1,3
s65,description,11,4,p-bet,0.8,4,--,,4,4
s65,description,12,3,$-bet,0.143,28,--,,2,4
s65,description,13,4,p-bet,0.8,4,--,,3.8,4
s65,description,14,2,$-bet,0.167,12,--,,2,4
s65,description,15,2,$-bet,0.167,12,--,,2,4
s65,description,16,3,$-bet,0.143,28,--,,3,4
s65,description,17,5,p-bet,0.833,2.4,--,,2,4
s65,description,18,3,$-bet,0.143,28,--,,1.5,5
s66,experience,2,4,p-bet,0.8,4,xs,5,3,5
s66,experience,3,1,$-bet,0.2,16,m,15,9,5
s66,experience,4,4,p-bet,0.8,4,s,10,3,5
s66,experience,5,6,p-bet,0.8571429,4.7,s,14,4.2,5
s66,experience,7,2,$-bet,0.16666667,12,xs,6,5.5,5
s66,experience,8,4,p-bet,0.8,4,l,30,3.8,5
s66,experience,9,3,$-bet,0.1428571,28,l,42,16.5,4
s66,experience,10,2,$-bet,0.16666667,12,l,36,6,4
s66,experience,11,2,$-bet,0.16666667,12,m,18,5,5
s66,experience,12,2,$-bet,0.16666667,12,l,36,5.5,5
s66,experience,13,6,p-bet,0.8571429,4.7,xs,7,4.6,5
s66,experience,14,2,$-bet,0.16666667,12,m,18,5,5
s66,experience,15,5,p-bet,0.8333333,2.4,m,18,2.2,5
s66,experience,16,6,p-bet,0.8571429,4.7,m,21,4.6,5
s66,experience,17,2,$-bet,0.16666667,12,s,12,4.5,5
s66,experience,19,5,p-bet,0.8333333,2.4,xs,6,2.2,5
s66,experience,20,1,$-bet,0.2,16,s,10,7,4
s66,experience,22,5,p-bet,0.8333333,2.4,xs,6,2.3,5
s66,experience,23,1,$-bet,0.2,16,l,30,7,3
s66,experience,24,1,$-bet,0.2,16,m,15,6,5
s66,experience,25,1,$-bet,0.2,16,l,30,6.5,5
s66,experience,26,4,p-bet,0.8,4,l,30,3.6,5
s66,experience,27,1,$-bet,0.2,16,m,15,7.5,5
s66,experience,28,2,$-bet,0.16666667,12,xs,6,6,4
s66,experience,29,3,$-bet,0.1428571,28,s,14,16,4
s66,experience,30,2,$-bet,0.16666667,12,xs,6,6,4
s66,experience,31,5,p-bet,0.8333333,2.4,l,36,2.3,5
s66,experience,32,6,p-bet,0.8571429,4.7,xs,7,4.5,5
s66,experience,34,6,p-bet,0.8571429,4.7,xs,7,4.6,5
s66,experience,35,1,$-bet,0.2,16,s,10,8,5
s66,experience,37,4,p-bet,0.8,4,l,30,3,5
s66,experience,38,2,$-bet,0.16666667,12,l,36,6,4
s66,experience,39,5,p-bet,0.8333333,2.4,s,12,2.1,4
s66,experience,41,1,$-bet,0.2,16,xs,5,8,5
s66,experience,42,6,p-bet,0.8571429,4.7,l,42,4.6,5
s66,experience,43,5,p-bet,0.8333333,2.4,l,36,2.3,5
s66,experience,44,3,$-bet,0.1428571,28,xs,7,19,3
s66,experience,45,4,p-bet,0.8,4,m,15,3.7,5
s66,experience,46,4,p-bet,0.8,4,xs,5,3.6,5
s66,experience,47,4,p-bet,0.8,4,m,15,3.6,5
s66,experience,48,1,$-bet,0.2,16,xs,5,8.5,5
s66,experience,49,6,p-bet,0.8571429,4.7,m,21,4.5,5
s66,experience,51,5,p-bet,0.8333333,2.4,s,12,2.3,5
s66,experience,52,6,p-bet,0.8571429,4.7,l,42,4.6,5
s66,experience,53,5,p-bet,0.8333333,2.4,xs,6,2.3,5
s66,experience,54,1,$-bet,0.2,16,s,10,8.5,5
s66,experience,55,3,$-bet,0.1428571,28,m,21,18,4
s66,experience,56,4,p-bet,0.8,4,xs,5,3.7,5
s66,experience,57,4,p-bet,0.8,4,s,10,3.6,5
s66,experience,58,5,p-bet,0.8333333,2.4,m,18,2.2,5
s66,experience,60,3,$-bet,0.1428571,28,xs,7,18,4
s66,experience,61,6,p-bet,0.8571429,4.7,s,14,4.5,5
s66,experience,62,2,$-bet,0.16666667,12,m,18,8,5
s66,experience,63,6,p-bet,0.8571429,4.7,s,14,4.3,5
s66,experience,64,4,p-bet,0.8,4,s,10,3.5,5
s66,experience,66,5,p-bet,0.8333333,2.4,s,12,2.2,5
s66,experience,69,6,p-bet,0.8571429,4.7,m,21,4.5,5
s66,experience,70,3,$-bet,0.1428571,28,s,14,22,5
s66,experience,71,6,p-bet,0.8571429,4.7,l,42,4.4,5
s66,experience,72,3,$-bet,0.1428571,28,l,42,18,5
s66,experience,73,1,$-bet,0.2,16,l,30,7.5,5
s66,experience,74,3,$-bet,0.1428571,28,m,21,19,5
s66,experience,76,2,$-bet,0.16666667,12,s,12,8,5
s66,experience,77,3,$-bet,0.1428571,28,m,21,19,5
s66,experience,78,5,p-bet,0.8333333,2.4,m,18,2.1,5
s66,experience,80,4,p-bet,0.8,4,m,15,3.8,5
s66,experience,82,5,p-bet,0.8333333,2.4,l,36,1.8,5
s66,experience,84,3,$-bet,0.1428571,28,l,42,18,4
s66,experience,86,1,$-bet,0.2,16,xs,5,10,5
s66,experience,87,3,$-bet,0.1428571,28,xs,7,18,5
s66,experience,88,2,$-bet,0.16666667,12,s,12,8.5,5
s66,experience,90,3,$-bet,0.1428571,28,s,14,18,5
s66,description,1,1,$-bet,0.2,16,--,,8,5
s66,description,2,2,$-bet,0.167,12,--,,8,4
s66,description,3,3,$-bet,0.143,28,--,,18,5
s66,description,4,4,p-bet,0.8,4,--,,3.7,5
s66,description,5,1,$-bet,0.2,16,--,,8,5
s66,description,6,6,p-bet,0.857,4.7,--,,4.4,5
s66,description,7,6,p-bet,0.857,4.7,--,,4.3,5
s66,description,8,2,$-bet,0.167,12,--,,7,5
s66,description,9,5,p-bet,0.833,2.4,--,,2.2,5
s66,description,10,3,$-bet,0.143,28,--,,18,5
s66,description,11,3,$-bet,0.143,28,--,,18,5
s66,description,12,4,p-bet,0.8,4,--,,3.8,5
s66,description,13,5,p-bet,0.833,2.4,--,,2.2,5
s66,description,14,1,$-bet,0.2,16,--,,7,5
s66,description,15,5,p-bet,0.833,2.4,--,,2.2,5
s66,description,16,6,p-bet,0.857,4.7,--,,4.5,5
s66,description,17,2,$-bet,0.167,12,--,,8,5
s66,description,18,4,p-bet,0.8,4,--,,3.8,5
s67,experience,1,5,p-bet,0.8333333,2.4,s,12,1,5
s67,experience,2,3,$-bet,0.1428571,28,xs,7,14,3
s67,experience,3,3,$-bet,0.1428571,28,l,42,14,4
s67,experience,4,4,p-bet,0.8,4,s,10,3,5
s67,experience,5,6,p-bet,0.8571429,4.7,l,42,1,5
s67,experience,6,5,p-bet,0.8333333,2.4,m,18,1.4,3
s67,experience,7,4,p-bet,0.8,4,l,30,0.5,5
s67,experience,8,2,$-bet,0.16666667,12,s,12,4,3
s67,experience,9,2,$-bet,0.16666667,12,s,12,1,5
s67,experience,10,2,$-bet,0.16666667,12,s,12,2,4
s67,experience,11,2,$-bet,0.16666667,12,xs,6,1,5
s67,experience,12,2,$-bet,0.16666667,12,xs,6,1,5
s67,experience,13,3,$-bet,0.1428571,28,l,42,5,4
s67,experience,14,2,$-bet,0.16666667,12,m,18,3,5
s67,experience,15,3,$-bet,0.1428571,28,l,42,4,5
s67,experience,16,6,p-bet,0.8571429,4.7,m,21,4.5,6
s67,experience,18,1,$-bet,0.2,16,xs,5,1,3
s67,experience,19,5,p-bet,0.8333333,2.4,xs,6,2,5
s67,experience,21,6,p-bet,0.8571429,4.7,l,42,4,5
s67,experience,22,3,$-bet,0.1428571,28,m,21,7,4
s67,experience,23,6,p-bet,0.8571429,4.7,s,14,3,3
s67,experience,25,1,$-bet,0.2,16,m,15,2,4
s67,experience,26,6,p-bet,0.8571429,4.7,l,42,4,4
s67,experience,27,5,p-bet,0.8333333,2.4,m,18,1.9,5
s67,experience,29,6,p-bet,0.8571429,4.7,m,21,2.5,3
s67,experience,30,5,p-bet,0.8333333,2.4,l,36,1.5,3
s67,experience,31,3,$-bet,0.1428571,28,xs,7,1,3
s67,experience,32,1,$-bet,0.2,16,l,30,2,4
s67,experience,33,2,$-bet,0.16666667,12,m,18,2,4
s67,experience,34,4,p-bet,0.8,4,l,30,3,5
s67,experience,35,3,$-bet,0.1428571,28,xs,7,1,4
s67,experience,36,4,p-bet,0.8,4,m,15,2,3
s67,experience,37,4,p-bet,0.8,4,xs,5,1,2
s67,experience,40,2,$-bet,0.16666667,12,l,36,2,5
s67,experience,41,2,$-bet,0.16666667,12,l,36,2,5
s67,experience,42,1,$-bet,0.2,16,s,10,1,4
s67,experience,43,3,$-bet,0.1428571,28,s,14,0.5,5
s67,experience,44,1,$-bet,0.2,16,xs,5,1,4
s67,experience,46,6,p-bet,0.8571429,4.7,s,14,3.7,5
s67,experience,47,2,$-bet,0.16666667,12,m,18,3,5
s67,experience,48,1,$-bet,0.2,16,s,10,2,4
s67,experience,49,6,p-bet,0.8571429,4.7,xs,7,3.5,5
s67,experience,50,4,p-bet,0.8,4,m,15,3,5
s67,experience,51,4,p-bet,0.8,4,xs,5,3.5,5
s67,experience,52,4,p-bet,0.8,4,xs,5,3.4,4
s67,experience,53,4,p-bet,0.8,4,m,15,3,3
s67,experience,54,4,p-bet,0.8,4,l,30,2.1,4
s67,experience,55,5,p-bet,0.8333333,2.4,xs,6,2,5
s67,experience,56,5,p-bet,0.8333333,2.4,m,18,2,4
s67,experience,58,1,$-bet,0.2,16,m,15,1,3
s67,experience,59,5,p-bet,0.8333333,2.4,l,36,2,5
s67,experience,60,3,$-bet,0.1428571,28,m,21,3,3
s67,experience,61,3,$-bet,0.1428571,28,s,14,4,3
s67,experience,62,1,$-bet,0.2,16,xs,5,2,4
s67,experience,64,6,p-bet,0.8571429,4.7,xs,7,4,5
s67,experience,65,6,p-bet,0.8571429,4.7,s,14,4.5,5
s67,experience,66,1,$-bet,0.2,16,m,15,2,3
s67,experience,68,5,p-bet,0.8333333,2.4,xs,6,1.4,3
s67,experience,71,5,p-bet,0.8333333,2.4,l,36,2,5
s67,experience,73,3,$-bet,0.1428571,28,s,14,2,3
s67,experience,76,2,$-bet,0.16666667,12,l,36,4,3
s67,experience,77,1,$-bet,0.2,16,s,10,2,3
s67,experience,78,5,p-bet,0.8333333,2.4,s,12,1.4,4
s67,experience,79,3,$-bet,0.1428571,28,m,21,1,5
s67,experience,82,2,$-bet,0.16666667,12,xs,6,1,5
s67,experience,83,5,p-bet,0.8333333,2.4,s,12,2,5
s67,experience,84,1,$-bet,0.2,16,l,30,4,3
s67,experience,85,6,p-bet,0.8571429,4.7,xs,7,4.5,5
s67,experience,86,1,$-bet,0.2,16,l,30,2,3
s67,experience,87,4,p-bet,0.8,4,s,10,1.5,3
s67,experience,88,4,p-bet,0.8,4,s,10,2.5,3
s67,experience,89,6,p-bet,0.8571429,4.7,m,21,4.3,5
s67,description,1,2,$-bet,0.167,12,--,,2,4
s67,description,2,6,p-bet,0.857,4.7,--,,3.7,4
s67,description,3,5,p-bet,0.833,2.4,--,,2,5
s67,description,4,1,$-bet,0.2,16,--,,3.5,5
s67,description,5,6,p-bet,0.857,4.7,--,,1,5
s67,description,6,4,p-bet,0.8,4,--,,0.8,5
s67,description,7,4,p-bet,0.8,4,--,,3.2,5
s67,description,8,5,p-bet,0.833,2.4,--,,1.6,3
s67,description,9,3,$-bet,0.143,28,--,,2,4
s67,description,10,5,p-bet,0.833,2.4,--,,1.8,4
s67,description,11,6,p-bet,0.857,4.7,--,,3.5,4
s67,description,12,3,$-bet,0.143,28,--,,2.8,5
s67,description,13,2,$-bet,0.167,12,--,,2,4
s67,description,14,3,$-bet,0.143,28,--,,2.9,5
s67,description,15,1,$-bet,0.2,16,--,,1.6,5
s67,description,16,2,$-bet,0.167,12,--,,1.1,4
s67,description,17,4,p-bet,0.8,4,--,,3.2,4
s67,description,18,1,$-bet,0.2,16,--,,1.5,3
s68,experience,1,3,$-bet,0.1428571,28,s,14,20,2
s68,experience,2,2,$-bet,0.16666667,12,xs,6,9,4
s68,experience,3,3,$-bet,0.1428571,28,xs,7,20,3
s68,experience,4,1,$-bet,0.2,16,l,30,15,5
s68,experience,6,1,$-bet,0.2,16,s,10,0,4
s68,experience,7,6,p-bet,0.8571429,4.7,s,14,3,4
s68,experience,8,4,p-bet,0.8,4,xs,5,0,4
s68,experience,9,3,$-bet,0.1428571,28,s,14,1,4
s68,experience,10,3,$-bet,0.1428571,28,xs,7,20,4
s68,experience,11,1,$-bet,0.2,16,l,30,10,4
s68,experience,15,1,$-bet,0.2,16,m,15,5,3
s68,experience,16,5,p-bet,0.8333333,2.4,xs,6,2,3
s68,experience,17,2,$-bet,0.16666667,12,s,12,3.3,3
s68,experience,18,5,p-bet,0.8333333,2.4,m,18,2,3
s68,experience,19,1,$-bet,0.2,16,xs,5,5,4
s68,experience,20,1,$-bet,0.2,16,s,10,4,4
s68,experience,21,2,$-bet,0.16666667,12,s,12,3,3
s68,experience,23,3,$-bet,0.1428571,28,l,42,7,3
s68,experience,24,5,p-bet,0.8333333,2.4,xs,6,1.1,3
s68,experience,25,2,$-bet,0.16666667,12,m,18,3,3
s68,experience,26,1,$-bet,0.2,16,xs,5,2,3
s68,experience,27,3,$-bet,0.1428571,28,l,42,7,4
s68,experience,28,4,p-bet,0.8,4,l,30,3.5,4
s68,experience,29,4,p-bet,0.8,4,s,10,3.5,3
s68,experience,31,1,$-bet,0.2,16,m,15,12,3
s68,experience,32,3,$-bet,0.1428571,28,l,42,4,3
s68,experience,33,4,p-bet,0.8,4,xs,5,0.3,4
s68,experience,34,2,$-bet,0.16666667,12,l,36,2,4
s68,experience,35,5,p-bet,0.8333333,2.4,s,12,0.2,1
s68,experience,36,4,p-bet,0.8,4,l,30,3.8,5
s68,experience,37,1,$-bet,0.2,16,l,30,4,3
s68,experience,38,2,$-bet,0.16666667,12,xs,6,3,3
s68,experience,40,6,p-bet,0.8571429,4.7,xs,7,4,4
s68,experience,43,2,$-bet,0.16666667,12,l,36,2,3
s68,experience,45,6,p-bet,0.8571429,4.7,s,14,2,3
s68,experience,46,2,$-bet,0.16666667,12,xs,6,5,4
s68,experience,48,5,p-bet,0.8333333,2.4,m,18,2,4
s68,experience,50,4,p-bet,0.8,4,s,10,3.9,4
s68,experience,51,2,$-bet,0.16666667,12,m,18,2,3
s68,experience,52,6,p-bet,0.8571429,4.7,xs,7,2,3
s68,experience,53,5,p-bet,0.8333333,2.4,l,36,2.3,4
s68,experience,54,1,$-bet,0.2,16,m,15,3,3
s68,experience,56,6,p-bet,0.8571429,4.7,l,42,4.5,4
s68,experience,57,6,p-bet,0.8571429,4.7,xs,7,4,4
s68,experience,58,4,p-bet,0.8,4,m,15,4,5
s68,experience,59,6,p-bet,0.8571429,4.7,l,42,4.6,6
s68,experience,60,4,p-bet,0.8,4,xs,5,2,2
s68,experience,61,2,$-bet,0.16666667,12,l,36,3,3
s68,experience,62,4,p-bet,0.8,4,l,30,2.5,4
s68,experience,63,5,p-bet,0.8333333,2.4,s,12,2,4
s68,experience,64,6,p-bet,0.8571429,4.7,m,21,4.5,4
s68,experience,65,2,$-bet,0.16666667,12,s,12,3,3
s68,experience,66,6,p-bet,0.8571429,4.7,m,21,4.6,4
s68,experience,67,2,$-bet,0.16666667,12,m,18,2,4
s68,experience,68,5,p-bet,0.8333333,2.4,s,12,2.3,4
s68,experience,69,3,$-bet,0.1428571,28,s,14,12,3
s68,experience,70,1,$-bet,0.2,16,s,10,7,4
s68,experience,71,3,$-bet,0.1428571,28,xs,7,20,4
s68,experience,72,4,p-bet,0.8,4,s,10,0.3,0
s68,experience,73,3,$-bet,0.1428571,28,m,21,5,3
s68,experience,76,5,p-bet,0.8333333,2.4,m,18,2.2,4
s68,experience,77,5,p-bet,0.8333333,2.4,xs,6,2.2,4
s68,experience,78,1,$-bet,0.2,16,xs,5,10,4
s68,experience,79,4,p-bet,0.8,4,m,15,2,3
s68,experience,81,5,p-bet,0.8333333,2.4,l,36,2,3
s68,experience,83,6,p-bet,0.8571429,4.7,s,14,3,4
s68,experience,85,3,$-bet,0.1428571,28,m,21,10,4
s68,experience,86,4,p-bet,0.8,4,m,15,2.5,4
s68,experience,87,3,$-bet,0.1428571,28,m,21,12,3
s68,experience,88,5,p-bet,0.8333333,2.4,l,36,2.3,4
s68,experience,89,6,p-bet,0.8571429,4.7,l,42,4,4
s68,experience,90,6,p-bet,0.8571429,4.7,m,21,4,3
s68,description,1,5,p-bet,0.833,2.4,--,,1.8,4
s68,description,2,4,p-bet,0.8,4,--,,3.8,5
s68,description,3,2,$-bet,0.167,12,--,,3,4
s68,description,4,6,p-bet,0.857,4.7,--,,4.6,4
s68,description,5,5,p-bet,0.833,2.4,--,,2,4
s68,description,6,6,p-bet,0.857,4.7,--,,4.5,4
s68,description,7,4,p-bet,0.8,4,--,,3.7,4
s68,description,8,2,$-bet,0.167,12,--,,3,3
s68,description,9,1,$-bet,0.2,16,--,,3.5,3
s68,description,10,6,p-bet,0.857,4.7,--,,4.5,4
s68,description,11,3,$-bet,0.143,28,--,,5,3
s68,description,12,1,$-bet,0.2,16,--,,4,4
s68,description,13,4,p-bet,0.8,4,--,,3.5,4
s68,description,14,2,$-bet,0.167,12,--,,4,4
s68,description,15,1,$-bet,0.2,16,--,,5,3
s68,description,16,3,$-bet,0.143,28,--,,5,3
s68,description,17,5,p-bet,0.833,2.4,--,,2.2,4
s68,description,18,3,$-bet,0.143,28,--,,5,3
s69,experience,1,3,$-bet,0.1428571,28,xs,7,10,1
s69,experience,2,1,$-bet,0.2,16,xs,5,8,2
s69,experience,3,1,$-bet,0.2,16,m,15,10,1
s69,experience,4,4,p-bet,0.8,4,l,30,3.8,5
s69,experience,5,2,$-bet,0.16666667,12,l,36,6.5,4
s69,experience,6,2,$-bet,0.16666667,12,s,12,6.5,3
s69,experience,7,6,p-bet,0.8571429,4.7,xs,7,4.6,5
s69,experience,8,4,p-bet,0.8,4,s,10,4,5
s69,experience,9,1,$-bet,0.2,16,s,10,8.4,3
s69,experience,11,4,p-bet,0.8,4,xs,5,4,6
s69,experience,12,2,$-bet,0.16666667,12,m,18,5.6,4
s69,experience,13,6,p-bet,0.8571429,4.7,l,42,4.6,6
s69,experience,15,1,$-bet,0.2,16,m,15,12,2
s69,experience,16,3,$-bet,0.1428571,28,l,42,12,2
s69,experience,18,3,$-bet,0.1428571,28,s,14,15,4
s69,experience,19,4,p-bet,0.8,4,l,30,3.8,6
s69,experience,20,3,$-bet,0.1428571,28,m,21,12.5,1
s69,experience,21,4,p-bet,0.8,4,m,15,3.9,6
s69,experience,22,6,p-bet,0.8571429,4.7,s,14,4.5,6
s69,experience,23,3,$-bet,0.1428571,28,m,21,8,0
s69,experience,24,2,$-bet,0.16666667,12,m,18,5,2
s69,experience,25,6,p-bet,0.8571429,4.7,s,14,3.5,5
s69,experience,27,5,p-bet,0.8333333,2.4,xs,6,2.3,6
s69,experience,28,4,p-bet,0.8,4,l,30,4,6
s69,experience,29,6,p-bet,0.8571429,4.7,xs,7,4.1,4
s69,experience,30,6,p-bet,0.8571429,4.7,m,21,4.5,2
s69,experience,31,3,$-bet,0.1428571,28,l,42,16,4
s69,experience,35,2,$-bet,0.16666667,12,l,36,5.5,2
s69,experience,36,5,p-bet,0.8333333,2.4,xs,6,2.3,4
s69,experience,38,5,p-bet,0.8333333,2.4,xs,6,2.3,2
s69,experience,39,4,p-bet,0.8,4,xs,5,3.6,5
s69,experience,40,3,$-bet,0.1428571,28,m,21,10,5
s69,experience,41,3,$-bet,0.1428571,28,s,14,10,3
s69,experience,43,2,$-bet,0.16666667,12,l,36,5.5,6
s69,experience,44,6,p-bet,0.8571429,4.7,l,42,4.5,6
s69,experience,45,1,$-bet,0.2,16,m,15,7.6,4
s69,experience,46,2,$-bet,0.16666667,12,xs,6,8.2,2
s69,experience,47,4,p-bet,0.8,4,m,15,3.6,5
s69,experience,50,2,$-bet,0.16666667,12,xs,6,9,1
s69,experience,51,2,$-bet,0.16666667,12,s,12,9.1,1
s69,experience,52,6,p-bet,0.8571429,4.7,m,21,4.6,5
s69,experience,53,3,$-bet,0.1428571,28,s,14,15,3
s69,experience,54,1,$-bet,0.2,16,l,30,7.3,2
s69,experience,55,5,p-bet,0.8333333,2.4,m,18,2.1,5
s69,experience,56,6,p-bet,0.8571429,4.7,xs,7,4.7,6
s69,experience,57,1,$-bet,0.2,16,s,10,11,4
s69,experience,58,6,p-bet,0.8571429,4.7,l,42,4.7,6
s69,experience,59,5,p-bet,0.8333333,2.4,m,18,2.4,6
s69,experience,60,1,$-bet,0.2,16,xs,5,10,4
s69,experience,61,1,$-bet,0.2,16,l,30,7.3,2
s69,experience,62,3,$-bet,0.1428571,28,xs,7,15,0
s69,experience,63,2,$-bet,0.16666667,12,s,12,7.5,2
s69,experience,64,1,$-bet,0.2,16,l,30,7.5,2
s69,experience,65,1,$-bet,0.2,16,s,10,8.5,2
s69,experience,66,6,p-bet,0.8571429,4.7,m,21,4.7,6
s69,experience,67,6,p-bet,0.8571429,4.7,s,14,4.6,6
s69,experience,69,5,p-bet,0.8333333,2.4,s,12,2.4,6
s69,experience,70,5,p-bet,0.8333333,2.4,l,36,2.3,6
s69,experience,71,1,$-bet,0.2,16,xs,5,9.5,4
s69,experience,73,4,p-bet,0.8,4,s,10,3.4,5
s69,experience,74,4,p-bet,0.8,4,m,15,3.9,5
s69,experience,76,2,$-bet,0.16666667,12,xs,6,5.9,2
s69,experience,77,5,p-bet,0.8333333,2.4,m,18,2.4,6
s69,experience,81,5,p-bet,0.8333333,2.4,s,12,2.1,5
s69,experience,82,3,$-bet,0.1428571,28,l,42,12,1
s69,experience,83,5,p-bet,0.8333333,2.4,l,36,2.4,6
s69,experience,84,2,$-bet,0.16666667,12,m,18,7.9,4
s69,experience,85,5,p-bet,0.8333333,2.4,l,36,2.3,5
s69,experience,86,3,$-bet,0.1428571,28,xs,7,14.5,5
s69,experience,87,5,p-bet,0.8333333,2.4,s,12,2.4,5
s69,experience,88,4,p-bet,0.8,4,xs,5,3.9,6
s69,experience,89,4,p-bet,0.8,4,s,10,3.9,6
s69,description,1,4,p-bet,0.8,4,--,,3.8,5
s69,description,2,3,$-bet,0.143,28,--,,12,3
s69,description,3,4,p-bet,0.8,4,--,,3.8,6
s69,description,4,5,p-bet,0.833,2.4,--,,2.4,4
s69,description,5,6,p-bet,0.857,4.7,--,,4.1,2
s69,description,6,6,p-bet,0.857,4.7,--,,4.1,2
s69,description,7,2,$-bet,0.167,12,--,,7.4,2
s69,description,8,1,$-bet,0.2,16,--,,9.5,1
s69,description,9,3,$-bet,0.143,28,--,,16.2,1
s69,description,10,5,p-bet,0.833,2.4,--,,2.4,3
s69,description,11,2,$-bet,0.167,12,--,,5.2,4
s69,description,12,3,$-bet,0.143,28,--,,28,0
s69,description,13,1,$-bet,0.2,16,--,,8,2
s69,description,14,6,p-bet,0.857,4.7,--,,4.5,4
s69,description,15,5,p-bet,0.833,2.4,--,,2.1,4
s69,description,16,1,$-bet,0.2,16,--,,9,3
s69,description,17,4,p-bet,0.8,4,--,,3.9,3
s69,description,18,2,$-bet,0.167,12,--,,7.5,4
s70,experience,1,3,$-bet,0.1428571,28,l,42,28,3
s70,experience,2,1,$-bet,0.2,16,s,10,14,3
s70,experience,3,4,p-bet,0.8,4,xs,5,4,3
s70,experience,4,1,$-bet,0.2,16,xs,5,14,3
s70,experience,6,4,p-bet,0.8,4,xs,5,4,2
s70,experience,7,3,$-bet,0.1428571,28,m,21,24,3
s70,experience,8,2,$-bet,0.16666667,12,l,36,12,3
s70,experience,9,4,p-bet,0.8,4,m,15,4,5
s70,experience,11,5,p-bet,0.8333333,2.4,l,36,2.4,5
s70,experience,13,2,$-bet,0.16666667,12,l,36,10,2
s70,experience,14,5,p-bet,0.8333333,2.4,l,36,2.4,4
s70,experience,16,5,p-bet,0.8333333,2.4,xs,6,2.4,4
s70,experience,17,1,$-bet,0.2,16,l,30,14,3
s70,experience,19,4,p-bet,0.8,4,l,30,4,4
s70,experience,20,2,$-bet,0.16666667,12,xs,6,5,3
s70,experience,21,4,p-bet,0.8,4,m,15,4,5
s70,experience,22,1,$-bet,0.2,16,m,15,8,3
s70,experience,23,1,$-bet,0.2,16,xs,5,5,5
s70,experience,24,2,$-bet,0.16666667,12,m,18,5,5
s70,experience,25,5,p-bet,0.8333333,2.4,xs,6,2.4,4
s70,experience,26,2,$-bet,0.16666667,12,s,12,5,2
s70,experience,28,5,p-bet,0.8333333,2.4,l,36,2.4,5
s70,experience,30,5,p-bet,0.8333333,2.4,m,18,2.4,5
s70,experience,31,6,p-bet,0.8571429,4.7,xs,7,4.7,4
s70,experience,34,3,$-bet,0.1428571,28,s,14,14,3
s70,experience,36,6,p-bet,0.8571429,4.7,xs,7,4.7,4
s70,experience,38,1,$-bet,0.2,16,s,10,14,3
s70,experience,39,5,p-bet,0.8333333,2.4,m,18,2.4,5
s70,experience,41,3,$-bet,0.1428571,28,xs,7,5,3
s70,experience,42,1,$-bet,0.2,16,l,30,8,3
s70,experience,43,4,p-bet,0.8,4,xs,5,4,3
s70,experience,44,1,$-bet,0.2,16,l,30,8,3
s70,experience,46,3,$-bet,0.1428571,28,l,42,14,3
s70,experience,47,6,p-bet,0.8571429,4.7,m,21,4.7,4
s70,experience,48,6,p-bet,0.8571429,4.7,l,42,4.7,5
s70,experience,51,6,p-bet,0.8571429,4.7,m,21,4.7,4
s70,experience,52,2,$-bet,0.16666667,12,xs,6,4,2
s70,experience,53,2,$-bet,0.16666667,12,s,12,4,2
s70,experience,54,3,$-bet,0.1428571,28,m,21,14,2
s70,experience,55,6,p-bet,0.8571429,4.7,s,14,4.7,4
s70,experience,56,2,$-bet,0.16666667,12,xs,6,4,3
s70,experience,57,5,p-bet,0.8333333,2.4,xs,6,2.4,3
s70,experience,58,3,$-bet,0.1428571,28,s,14,14,3
